Institution_guid,Progam_guid,Program_Name,CIP_Code,Program_Type,Credential
9b3a0562173f476eaa071249ffde872c,3aaa87d3-6fb8-4ddb-83fe-be8484f9ccf8,Master of Arts in Children's Literature,25.0102,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,35531310-4172-4096-851e-a5b7765c7610,Master of Arts in Cinema and Media Studies,50.0601,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,f37a95c4-b88a-40a2-af07-a2e7f57b7c40,Master of Arts in Classical and Near Eastern Archaeology,30.2202,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,71d9e3fb-44a2-479d-ad23-ef58b4ffad33,Master of Arts in Classics,30.2202,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,431e8751-a03c-4c8e-b943-1a0f70d697cc,Master of Arts in Counselling Psychology,13.1101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,15a01d42-107c-4a0d-8482-3ba453d0f97c,Master of Arts in Curriculum Studies,13.0301,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,586e3361-2399-4916-a9c5-1e107037fd42,Master of Arts in Early Childhood Education,13.121,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,15e6369d-bae4-4b71-bea5-8da01a5dfe8f,Master of Arts in Economics,45.0601,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,6dafa0e1-2779-4b1a-bc29-668c60fad0d5,Master of Arts in Education,13.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,d0e88766-436a-4df8-b1d5-f7a228be8660,Master of Arts in Educational Studies,13.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,2c62ee20-2525-4988-802d-bd63ed112539,Master of Arts in English,23.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,1b969b03-3239-48f9-9e4e-9c8496964f3d,Master of Arts in French,55.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,859c3792-b0c6-49c3-a09f-bccb1f29d537,"Master of Arts in Gender, Race, Sexuality and Social Justice",5.0299,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,0634eb64-c2aa-48f0-8824-e3541ca553e0,Master of Arts in Geography,45.0701,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,3f7e0e5d-d0fe-4b44-b19b-130334b43a4a,Master of Arts in Germanic Studies,16.0501,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,080a2959-e1f5-4cb3-8c5f-132c8e8a9c47,"Master of Arts in Health, Outdoor and Physical Education",13.1314,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,8ce40969-d761-47aa-b60b-3dbb9bc523ff,Master of Arts in Hispanic Studies,5.0199,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,2038c1fa-b9c7-4058-a736-420f5a7b2277,Master of Arts in History,54.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,73847261-ea40-4e7b-8e3d-068c6c3542fd,Master of Arts in Home Economics Education,13.1308,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,cc9a2fcf-540c-4a6f-8bcf-0d86e01816e1,"Master of Arts in Human Development, Learning and Culture",13.9999,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,4c0efcbd-f86d-4ad1-8c6d-bef694abdc1f,Master of Arts in Interdisciplinary Studies,30.9999,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,40cdb4fb-c0aa-4b6e-9ab6-e93c5b35feac,"Master of Arts in Interdisciplinary Studies - Community Engagement, Social Change and Equity",44.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,134e4f55-58cf-4559-9b2a-83a3ba9d9665,Master of Arts in Interdisciplinary Studies - Digital Arts and Humanities,50.0102,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,703248a0-42c8-4fde-a241-f7e1fdd3dd6c,Master of Arts in Interdisciplinary Studies - Global Studies,30.2001,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,493b5bcb-4c1f-4d45-99e8-40187d9587d3,Master of Arts in Interdisciplinary Studies - Indigenous Knowledges,5.0202,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,b6fb9f76-2217-43d4-be0a-0b4b7b28e62d,Master of Arts in Interdisciplinary Studies - Individualized Option,30.9999,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,ed36963a-4136-423f-86ae-07ef801acc42,"Master of Arts in Interdisciplinary Studies - Power, Conflict and Ideas",30.9999,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,72e0c940-b73c-4623-82c3-2b75f78096d2,Master of Arts in Interdisciplinary Studies - Sustainability,30.3301,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,8abacc75-32a1-4c56-bff9-51483e7b882f,Master of Arts in Interdisciplinary Studies - Urban and Regional Studies,45.1201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,92ffe2ed-bbb9-4b94-a08f-66f5ee45c617,"Master of Arts in Interdisciplinary Studies - Urban, Rural and Regional Dynamics",45.1201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,f1d89a46-97da-4930-b786-fd1cfa7f7f09,Master of Arts in Kinesiology,31.0505,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,6a69f4d4-32ad-4b12-9ae0-f3a7ae4f313d,Master of Arts in Linguistics,16.0102,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,0b77e77d-c05a-4dc1-a693-0be16d5ea6de,Master of Arts in Literacy Education,13.1502,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,30241ea8-7b9f-4e07-90f2-cfb6c32b5430,Master of Arts in Mathematics Education,13.1311,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,fe5dc9ad-88f4-466c-8b62-40c9ac1c2d6b,"Master of Arts in Measurement, Evaluation & Research Methodology",13.0699,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,90a480ff-5bda-43e0-a422-a8c1a6516a7c,Master of Arts in Media and Technology Studies Education,13.1309,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,9a0e468b-1777-4cbd-a3bc-0b1b3e1928d9,Master of Arts in Modern Languages Education,13.1306,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,795418c2-1d17-4122-b486-1cee56aa0328,Master of Arts in Music Education,13.1312,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,565bb844-ed22-461d-994f-10c0d1fb89e9,"Master of Arts in Music, Emphasis Ethnomusicology",50.0905,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,97bca6bc-1381-48a9-b172-cd2fd70aec3e,"Master of Arts in Music, Emphasis Musicology",50.0905,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,717e6ca1-2bc7-4b6a-ad49-50838f291240,"Master of Arts in Music, Emphasis Theory",50.0904,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,3ddf8500-a36f-4c3a-9f89-33b76bad5b0d,Master of Arts in Philosophy,38.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,e960b5b6-f16f-4f6b-8e0a-f96940d36604,Master of Arts in Political Science,45.1001,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,d98996ff-87ed-4dcf-834a-bcc65be2bb88,Master of Arts in Psychology,42.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,05866fc6-a092-4b81-a084-808dc4b811f6,Master of Arts in Psychology - Clinical,42.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,05a41a18-e15a-4da5-865d-06cb68dc12a3,Master of Arts in Psychology - Psychological Science,42.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,ac91c982-43cb-4eb6-b000-3bf66aedd60f,Master of Arts in Religious Studies,38.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,5d44a174-1b40-46f2-ab98-59ad96851321,"Master of Arts in Resources, Environment and Sustainability",3.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,b7211ba1-783e-4fdd-9d73-3e54058ad385,Master of Arts in School and Applied Child Psychology,13.1101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,0cd9c463-2e21-4b9e-8aa6-41c35cafd6fc,Master of Arts in Science and Technology Studies,30.1501,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,a8147f9e-0d9c-468d-bb3c-5fadcce0b423,Master of Arts in Science Education,13.1316,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,19f33414-43b4-4182-99c3-4a2894adf414,Master of Arts in Social Studies Education,13.1318,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,38347e66-3304-4627-a0cf-76ce178e2208,Master of Arts in Sociology,45.1101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,62f75f62-9117-448b-87c7-7f70a7dd5760,Master of Arts in Special Education,13.1001,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,ab1bec15-fcf4-4715-a427-714536569820,Master of Arts in Teaching English as a Second Language,13.1401,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,6bf96a09-86e8-4685-bee1-ce6596249527,Master of Arts in Theatre,50.0501,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,5662850b-fb98-4920-92db-bb28bc3a3a6d,Master of Biotechnology,26.1201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,9074231b-5e3f-49c5-8afc-2822f90d3871,Master of Business Administration - Full-time,52.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,e9393e48-352d-4c5c-a1a6-114dcdfee987,Master of Business Analytics,27.0502,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,569b09f7-9250-4c35-9720-9a1646941c89,Master of Community and Regional Planning,4.0301,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,7eac4654-4b85-47f3-81e0-b6d1ae2427be,Master of Data Science,11.0401,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,0bab9d8d-6337-4360-9131-85e23e7b6f03,Master of Data Science (Computational Linguistics),11.0401,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,ef580f00-d626-44b4-a0f5-92224b8988ae,Master of Design,50.0401,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,19af814b-7428-4726-8b3b-1d5dbb9de45a,Master of Education,13.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,56cec096-0b88-427d-b38c-0d2ca2d97d39,Master of Education in Adult Learning and Education,13.1201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,08c72921-658d-4db3-81aa-360a116d6fd0,Master of Education in Adult Learning and Education - Professional Cohort,13.1201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,7b1ecd41-f9f7-46ce-8ecd-ca0c4d611b7a,Master of Education in Adult Learning and Global Change,13.1201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,af2592bf-9ec0-428a-84b1-200c15042082,Master of Education in Art Education,13.1302,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,7999dde1-f594-4951-989d-405bf4591b7c,Master of Education in Art Education - Professional Cohort,13.1302,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,6bab1d27-9ee6-44f1-8d25-675149beffbb,Master of Education in Counselling Psychology,13.1101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,e058f83f-e2c5-48a8-bc3b-f0ebfe8a4502,Master of Education in Counselling Psychology - Professional Cohort,13.1101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,5ed47147-0e19-47b6-9e6f-07f179c4005a,Master of Education in Cross-Faculty Inquiry in Education - Professional Cohort,13.9999,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,26ba178c-3237-4c6f-a029-acd0de499a1c,Master of Education in Curriculum and Leadership,13.0301,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,d660c4bf-634f-4278-89dc-df437449724c,Master of Education in Curriculum and Leadership - Professional Cohort,13.0301,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,a0fa6532-4d2a-4a17-8dbb-08a3cab5d2a8,Master of Education in Curriculum Studies,13.0301,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,3fec376a-96f4-4b17-981e-6c70db44af1e,Master of Education in Curriculum Studies - Professional Cohort,13.0301,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,918866f3-50e9-4202-87f1-15a1ecab11e3,Master of Education in Early Childhood Education,13.121,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,f09f279b-88ec-4fb1-bf4a-fc3e4d258d35,Master of Education in Early Childhood Education - Professional Cohort,13.121,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,6aa438c1-fd68-46b4-9a90-ee2e9158ea4d,Master of Education in Educational Administration and Leadership,13.0401,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,29de4447-fc20-41b7-b4f7-acfc4be98dcb,Master of Education in Educational Administration and Leadership - Professional Cohort,13.0401,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,31f59399-157a-4556-b48c-f3a9c9a2c31d,Master of Education in Educational Studies,13.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,f3277edf-e5ad-45c7-a0d9-4ea43527a6a0,Master of Education in Educational Studies - Professional Cohort,13.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,7bdd1ccc-7e57-453b-a4e8-dddc074771f0,"Master of Education in Health, Outdoor and Physical Education",13.1314,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,6626adee-3b1b-4cdf-a7fc-f770852cab70,"Master of Education in Health, Outdoor and Physical Education - Professional Cohort",13.1314,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,a15cf760-5996-4447-903a-b808c0b29c3a,Master of Education in Higher Education,13.0406,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,462b270a-e814-4d19-89c6-8fd3532f8eec,Master of Education in Higher Education - Professional Cohort,13.0406,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,b8ee0457-5a5e-4710-9ec3-827f0ab7c70b,Master of Education in Home Economics Education,13.1308,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,4617ac60-316c-4d26-b93c-bee794b5fed7,Master of Education in Home Economics Education - Professional Cohort,13.1308,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,49aaff86-812e-464e-89e5-b82d17540eaf,"Master of Education in Human Development, Learning and Culture",13.9999,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,b52ad098-91ef-426d-b691-e276974d7048,"Master of Education in Human Development, Learning and Culture - Professional Cohort",13.9999,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,ee751176-a28a-42d5-b544-d94f09f4277d,Master of Education In Indigenous Education,13.0203,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,063516ea-08b0-43cd-946e-27e56081c5e3,Master of Education in Literacy Education,13.1502,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,267cec2a-a0ec-4bd4-9e3d-fad6386b5b4d,Master of Education in Literacy Education - Professional Cohort,13.1502,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,585e0d43-f0bf-4792-a257-992922a9d01a,Master of Education in Mathematics Education,13.1311,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,ffaf2228-0fb8-476a-910f-e7ee8d7c0349,Master of Education in Mathematics Education - Professional Cohort,13.1311,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,5d3a4ca2-1354-4ff1-bc66-2025f8cd46bd,"Master of Education in Measurement, Evaluation & Research Methodology",13.0699,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,0613213f-3180-4cda-b967-ae461745e675,"Master of Education in Measurement, Evaluation & Research Methodology - Professional Cohort",13.0699,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,2a95d518-8353-43d5-9fe9-dccc21cd3d85,Master of Education in Media and Technology Studies Education,13.1309,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,add8139e-b076-450d-991c-f08aa092bb76,Master of Education in Media and Technology Studies Education - Professional Cohort,13.1309,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,c08d9ded-a3cf-4c64-bdcd-5f50b252d5b6,Master of Education in Modern Languages Education,13.1306,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,63fc7f70-84e1-4c9f-8bef-4d6ddabc0220,Master of Education in Modern Languages Education - Professional Cohort,13.1306,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,b5500e7d-f1a3-47eb-b780-b33e5d411f0e,Master of Education in Music Education,13.1312,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,84295777-8f3d-43f3-b04a-f91d68ac2eb0,Master of Education in Music Education - Professional Cohort,13.1312,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,4cfd9282-2695-4967-a269-ecfc05df1212,Master of Education in School and Applied Child Psychology,13.1101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,06d81df5-80ad-4a4b-b79c-6f3b299dddc1,Master of Education in School and Applied Child Psychology - Professional Cohort,13.1101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,3cb4d6b5-558c-4f63-b9e3-6c834ff5479d,Master of Education in School Psychology - Professional Cohort,13.1101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,6d6cc8e3-bfc6-4b08-84eb-afca78d339a2,Master of Education in Science Education,13.1316,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,f15938f4-8883-4d83-8b40-d9e570afc8a0,Master of Education in Science Education - Professional Cohort,13.1316,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,ebec56d8-bfa4-4011-b13e-0c033f2db1c8,Master of Education in Social Studies Education,13.1318,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,51978ff0-c74d-423a-a6a4-ad77069666d3,Master of Education in Social Studies Education - Professional Cohort,13.1318,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,40fc57a7-3666-4128-bb8b-64c3467d1050,"Master of Education in Society, Culture and Politics in Education",13.0901,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,e9beece4-6059-462e-a5b7-19763b493617,"Master of Education in Society, Culture and Politics in Education - Professional Cohort",13.0901,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,e954913d-9e2e-49a8-8be1-85a7d84cb0ad,Master of Education in Special Education,13.1001,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,c753619a-99c9-4bee-b654-351751319afd,Master of Education in Special Education - Professional Cohort,13.1001,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,e91c5b62-0a88-416c-9d45-ee0ec11e41de,Master of Education in Teaching English as a Second Language,13.1401,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,5aef9d7d-e1ec-4376-8c9d-6f5d07e27fd6,Master of Education in Teaching English as a Second Language - Professional Cohort,13.1401,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,789efe67-9eec-4d60-9fcb-582a416fc137,Master of Educational Technology,13.0501,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,2a9ed706-e77e-42d8-a73d-30cfa0bb0fef,Master of Engineering In Biomedical Engineering,14.0501,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,f9fdc7c4-cfbf-4cc5-806f-a813625b4971,Master of Engineering in Chemical & Biological Engineering,14.0701,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,d6b117c6-009d-4f34-aa9f-a7abe2ca1d1d,Master of Engineering in Civil Engineering,14.0801,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,d6a9ec42-9f1b-4554-ab8f-c1b16c18b2f2,Master of Engineering in Electrical & Computer Engineering,14.1099,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,fe88e0c2-b764-44aa-8950-923425805694,Master of Engineering in Electrical Engineering,14.1001,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,f613249e-b9bd-4d72-9e67-c2ff27dd2ba4,Master of Engineering in Geological Engineering,14.3901,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,fe4cd977-2235-4266-bc63-019ac78b4372,Master of Engineering in Mechanical Engineering,14.1901,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,82b61055-a2a3-411a-a810-4ede7736b43b,Master of Engineering in Mechatronics Design,14.4201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,a45b416a-9b3b-4517-b002-71f274c6dee0,Master of Engineering in Mining Engineering,14.2101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,7f05f554-1c7f-43c9-9dcb-60490e4d0b2c,Master of Engineering in Naval Architecture and Marine Engineering,14.2201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,750007e5-a1a5-4c91-b4c2-fbffc5cd5e29,Master of Engineering Leadership in Advanced Materials Manufacturing,14.1801,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,55f40cb9-02c9-44a6-8cba-981b9961d349,Master of Engineering Leadership in Clean Energy Engineering,14.4801,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,ebd613da-b639-4195-ba02-51478f765198,Master of Engineering Leadership in Dependable Software Systems,14.0901,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,52f3671c-9de6-4171-b5f3-916360e9c9a7,Master of Engineering Leadership in High Performance Buildings,4.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,f8bf5cee-5d55-471e-802e-43abe8216114,Master of Engineering Leadership in Integrated Water Management,14.0805,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,2a508b7c-2dd5-4e1f-be39-a68b01148088,Master of Engineering Leadership in Naval Architecture and Marine Engineering,14.2201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,d53d08ac-b35d-49cd-add3-f72267ee9062,Master of Engineering Leadership In Sustainable Process Engineering,14.0702,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,17cd2a70-fa1b-4262-8616-a588871e0b49,Master of Engineering Leadership in Urban Systems,4.0301,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,6b99cb89-b2a8-4633-8f56-5d908ed43193,Master of Fine Arts in Creative Writing,23.1302,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,e7d8b20c-0962-480f-a3a8-b5d9f2717004,Master of Fine Arts in Creative Writing and Theatre,50.0504,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,875462ee-5bae-4537-840d-2cb75354ae37,Master of Fine Arts in Film Production,50.0602,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,ff8d6936-4f0b-4261-bf9c-f767b1910f86,Master of Fine Arts in Film Production and Creative Writing,50.0602,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,fe3a266d-3711-4f88-875d-be007342c1d3,Master of Fine Arts in Interdisciplinary Studies,30.9999,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,64bf418e-900a-4dd6-a18c-433e3142386f,Master of Fine Arts in Theatre,50.0501,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,aea0c21f-2d24-4b1c-a9a5-3a05a11b66e4,Master of Fine Arts in Visual Arts,50.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,2dd5da87-1e8a-4668-9350-7f749e34825e,"Master of Fine Arts, In Creative Writing, Distance Education",23.1302,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,b74def1c-cc6d-481f-a56e-f21dead2277f,Master of Food and Resource Economics,1.0103,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,7fab0156-28d9-4efe-9e0b-05ccf6644a5f,Master of Food Science,1.1001,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,28e02a48-261c-4e7e-8220-eb3e6fa1f043,Master of Forestry,3.0501,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,4f9b8a6f-11e5-4482-a1a9-0c9d2ee4c35c,Master of Forestry (Green Business),3.0501,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,7df9e97e-756e-42fc-8b70-85db42724fac,Master of Forestry (TRANSFOR-M),3.0501,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,4b20ebd3-4cf1-49a4-a4ef-150472580c27,Master of Geomatics for Environmental Management,3.0299,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,f4c7fe53-63fc-4c7b-a988-1417006fcdd9,Master of Global Health,51.2201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,2236c54a-c5d5-4a86-ab3a-877d3948afe0,Master of Global Surgical Care,51.221,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,dce2c9e7-051d-45f7-bedf-efb5d93451f2,Master of Health Administration,51.0701,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,48f9f1f8-3885-4f23-aa6b-a4fa0e64c5a8,Master of Health Leadership and Policy in Clinical Education,51.0701,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,60606af9-7439-4624-b0ee-9941273558de,Master of Health Leadership and Policy in Seniors Care,51.0718,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,d16e8569-a811-40ea-846b-ea21c02f3647,Master of Health Science,51.2201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,69e620e3-632d-488c-b647-79022768c97c,Master of High Performance Coaching and Technical Leadership,31.0505,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,15ac422d-3aa9-4a9e-a77e-a803f3298cad,Master of International Forestry,3.0599,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,69cbf08c-7f5a-491c-817a-de18194e7ec3,Master of Journalism,9.0401,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,d3e8138f-be98-4a14-9abc-5f83930a2db8,Master of Kinesiology,31.0505,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,0b346670-d846-40d9-879b-9b317eaf8250,Master of Land & Water Systems,3.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,c533a69c-78d6-4439-be3f-7cc73cda507b,Master of Landscape Architecture,4.0601,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,5eacf164-e2ce-4173-affc-c5de2b2e446e,Master of Laws,22.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,0ecc087c-55a4-471c-9402-2200a10538a7,Master of Laws (Common Law),22.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,cba0e821-616c-46b4-ae39-d8620276b62e,Master of Laws in Taxation,22.0211,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,334933de-8c61-4a92-9283-8110225bd86b,Master of Library and Information Studies,25.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,ed74bdd6-fef1-4756-8358-a81fb38037e0,Master of Management,52.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,56c1d0f0-2b1b-4af3-be15-afe210350227,Master of Museum Education,30.1401,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,794e6e28-167e-428f-a29d-fc4469908aa7,Master of Museum Education - Professional Cohort,30.1401,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,c10dac5f-ff1a-4b3c-9c78-9e703edd3683,Master of Music in Composition,50.0904,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,a4834478-f9a9-4c34-8f58-5453671b3720,"Master of Music in Conducting, Emphasis Choral Conducting",50.0906,Graduate Programs,Degree
