Insitution GUID,Program_Name,CIP_Code,Program_Type,Credential,Index,JM_Assigned_GUID
9b3a056225d4490cb07324918f92c6dd,Bachelor of Hospitality and Food Service Systems Management,19.0505,Undergraduate Programs,Degree,498,1d40642f-2b3c-409a-bfd9-a1fd980aa8f7
9b3a056225d4490cb07324918f92c6dd,Hospitality and Food Service Systems Management Diploma,19.0505,Undergraduate Programs,Diploma,499,0f77893c-598d-48e0-b8a5-c5b19f6ebc2d
9b3a056225d4490cb07324918f92c6dd,Hospitality and Food Service Systems Management Post-Degree Diploma,19.0505,Undergraduate Programs,Diploma,500,ac0920c8-aa01-4c52-8e0a-859a20e36092
9b3a056225d4490cb07324918f92c6dd,Automotive Repair and Refinishing Technician,470000,Trades,Diploma,501,2abf19ad-fc1c-4633-8e15-c68ce5ddf11d
9b3a056225d4490cb07324918f92c6dd,Global Supply Chain Management Post-Degree Diploma,52.0203,Undergraduate Programs,Diploma,502,93725089-1ccb-421e-b7c0-a9cb2d12742e
9b3a0561c1ac4b0583d7e6589993883a,Certificate in Computer Information Systems,11.0501,Undergraduate Programs,Certificate,503,a4cd9027-866e-40aa-bb44-fee33274191f
9b3a0561c1ac4b0583d7e6589993883a,Bachelor of Traditional Chinese Medicine,51.3302,Undergraduate Programs,Degree,504,3be5b20d-9fae-4679-b052-bca01a209ff0
9b3a05620f894b3f83aad20bf41cadf2,Master Business Administration,52.0201,Graduate Programs,Degree,505,04b48a72-5b93-4ca1-8173-c430925407e5
9b3a05620f894b3f83aad20bf41cadf2,Master of Environmental Economics and Management,3.0204,Graduate Programs,Degree,506,1da53f7c-e4c2-48a4-9dbd-24cf60eaf4e7
9b3a05620f894b3f83aad20bf41cadf2,Master of Science in Environmental Economics and Management,3.0204,Graduate Programs,Degree,507,3206418b-61b8-47de-adbe-9fb78f7b041f
9b3a05620f894b3f83aad20bf41cadf2,Master of Arts in Human Rights/Social Justice,45.9999,Graduate Programs,Degree,508,3bda226b-7e3c-4b6c-87a5-760ee58a6a4c
9b3a05620f894b3f83aad20bf41cadf2,"Master of Science, Data Science",30.7001,Graduate Programs,Degree,509,a1bcadb9-f2ec-4b40-9ee3-3a80d1e04af4
9b3a05620f894b3f83aad20bf41cadf2,Master of Science in Environmental Science,3.0104,Graduate Programs,Degree,510,a3406163-8456-4f1c-a389-ef39fbcb62dd
9b3a05620f894b3f83aad20bf41cadf2,Health Care Assistant Certificate,51.3902,Undergraduate Programs,Certificate,511,499289fa-b716-4368-ab2f-c609c3901ad6
9b3a05620f894b3f83aad20bf41cadf2,Master of Nursing,51.3801,Graduate Programs,Degree,512,1f9bf8e8-20c5-40ed-90a7-3406d785c4cb
9b3a05620f894b3f83aad20bf41cadf2,Social Service Worker Certificate,44,Undergraduate Programs,Certificate,513,23550a91-dc24-4071-88af-e766580c7af6
9b3a05620f894b3f83aad20bf41cadf2,Certificate in Carpentry Foundation,46.0201,Trades,Certificate,514,7f3bd2cd-cba1-463a-a017-c8decbec0ae6
9b3a05617cf84754aacfaf63e8bf4571,Bachelor of Science in Nursing,51.3801,Undergraduate Programs,Degree,515,a0fb88a7-b9cf-46df-a848-265bffaa1fa0
9b3a0561961b41648d307250bd6d1990,Associate of Science: Science (General),30.0101,Undergraduate Programs,Degree,516,6196ba69-68f7-456a-a45f-e0269106d688
9b3a0561961b41648d307250bd6d1990,Associate of Arts: Mathematics,27.0101,Undergraduate Programs,Degree,517,35a8d2ad-bd7f-4426-bf97-19b8799689cf
9b3a0561961b41648d307250bd6d1990,Associate of Science: Biology,26.0101,Undergraduate Programs,Degree,518,4aa82d4b-7193-40e4-9674-16b32b57c23d
9b3a0561961b41648d307250bd6d1990,Associate of Science: Chemistry,40.0501,Undergraduate Programs,Degree,519,46a5a6ac-0e17-4231-8f39-75bde8ce6d8c
9b3a0561961b41648d307250bd6d1990,Associate of Science: Computer Science,11.0701,Undergraduate Programs,Degree,520,a622fbb6-991d-4a2c-992e-f2b55b0ac06f
9b3a0561961b41648d307250bd6d1990,Associate of Science: Mathematics,27.0101,Undergraduate Programs,Degree,521,91db8c1b-6c95-492a-b431-ece7c4262462
9b3a0561961b41648d307250bd6d1990,Associate of Science: Physics,40.0801,Undergraduate Programs,Degree,522,6400265a-4695-48a7-ad48-600bbd4ede47
9b3a0562173f476eaa071249ffde872c,Graduate Certificate in Applied Geological Engineering,14.3901,Graduate Programs,Certificate,523,72e9f75f-240a-47fe-b75c-29b2673d9162
9b3a0562173f476eaa071249ffde872c,Doctor of Education,13.040100000000001,Graduate Programs,Degree,524,7b7da79f-9577-40f9-9ffd-66d1ee0965e6
9b3a0562173f476eaa071249ffde872c,Doctor of Education in Educational Leadership & Policy,13.040100000000001,Graduate Programs,Degree,525,b1940ea4-a828-44ab-a25e-9b0bd3ce7e40
9b3a0562173f476eaa071249ffde872c,"Doctor of Education in Educational Leadership & Policy, Sub-Specialization in Ts""kel: Indigenous Educational Leadership and Resurgence",13.040100000000001,Graduate Programs,Degree,526,25fdd003-99d6-413b-adb1-d4e5412ae9d8
9b3a0562173f476eaa071249ffde872c,Doctor of Medicine and Doctor of Philosophy,51.140099999999997,Graduate Programs,Degree,527,2bd79f11-aa34-401b-a43c-34458017c4a1
9b3a0562173f476eaa071249ffde872c,Doctor of Musical Art in Composition,50.090400000000002,Graduate Programs,Degree,528,0cc69d68-2857-4798-9bc3-b2ede622c4ac
9b3a0562173f476eaa071249ffde872c,Doctor of Musical Art in Orchestral Instrument,50.090299999999999,Graduate Programs,Degree,529,2779b2d9-3d3e-4a2e-85df-8882b8eeee16
9b3a0562173f476eaa071249ffde872c,Doctor of Musical Art in Piano,50.090699999999998,Graduate Programs,Degree,530,07c8eaea-6a86-4cf8-a97f-755f5ea749d5
9b3a0562173f476eaa071249ffde872c,Doctor of Musical Art in Voice,50.090800000000002,Graduate Programs,Degree,531,6e29a1c7-ba7f-476d-9dfb-cc8ec8cae6c0
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Anthropology,45.020099999999999,Graduate Programs,Degree,532,c84312a4-9cf6-473d-9d64-0c2628b8c11f
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Applied Animal Biology,01.0901,Graduate Programs,Degree,533,7b8ccafc-300c-45ac-9721-3024f2eac4a8
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Art History,50.070300000000003,Graduate Programs,Degree,534,92b2684e-2fba-444a-aa62-e18592255729
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Asian Studies,05.0103,Graduate Programs,Degree,535,225dec73-18e3-4e72-b8ae-974a13111b1d
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Astronomy,40.020099999999999,Graduate Programs,Degree,536,9dbc8b69-c827-4932-9579-87c07ef16d29
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Atmospheric Science,40.040100000000002,Graduate Programs,Degree,537,b2fb2641-1e6d-4347-b67b-99bfb21d6741
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Audiology and Speech Sciences,51.020400000000002,Graduate Programs,Degree,538,b271bb0c-0ad1-4977-89f2-64eaa25ee734
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Biochemistry and Molecular Biology,26.0210,Graduate Programs,Degree,539,cc5c313b-f3e3-4f11-9d60-a3b51a2f10f2
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Bioinformatics,26.110299999999999,Graduate Programs,Degree,540,e995868b-5e76-402e-9fb1-c0dd8033a442
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Biology,26.010100000000001,Graduate Programs,Degree,541,669264a8-cfdf-446b-aa8a-0c21cb1a3ff0
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Biomedical Engineering,14.0501,Graduate Programs,Degree,542,8de16741-4b0a-41b6-90c7-d794e48bc9e9
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Botany,26.030100000000001,Graduate Programs,Degree,543,a6a76b1f-5138-4ad0-8534-85cd81959dcc
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Business Administration in Accounting,52.020099999999999,Graduate Programs,Degree,544,a35a3120-bd7b-4a0b-8861-886db7f8cc88
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Business Administration in Finance,52.020099999999999,Graduate Programs,Degree,545,792f8a21-7f7e-4d5d-bf13-78319bd08892
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Business Administration in Management Information Systems,52.020099999999999,Graduate Programs,Degree,546,cb34bb66-a812-4f0e-b7c7-9d3e7006d8cb
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Business Administration in Management Science,52.020099999999999,Graduate Programs,Degree,547,3bb40f9d-80d4-40a9-89d9-1fb3c87eb546
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Business Administration in Marketing and Behavioural Science,52.020099999999999,Graduate Programs,Degree,548,18a7409b-635c-4974-8ec9-4ab5e20dabd7
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Business Administration in Organizational Behaviour,52.020099999999999,Graduate Programs,Degree,549,507f348c-6b88-4e4a-919b-92ad5dfdeaa8
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Business Administration in Strategy and Business Economics,52.020099999999999,Graduate Programs,Degree,550,05188908-8b9d-4a2d-9e7c-ec18b0f188af
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Business Administration in Transportation and Logistics,52.020099999999999,Graduate Programs,Degree,551,8ce06e8a-0658-4f3f-b876-e404bd283799
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Business Administration in Urban Land Economics,52.020099999999999,Graduate Programs,Degree,552,db5be581-855e-42d4-a6a6-15e939fd7e82
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Cell and Developmental Biology,26.040400000000002,Graduate Programs,Degree,553,d910a5f8-f5d7-40d5-afd7-eaafb1f77e15
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Chemical & Biological Engineering,14.0701,Graduate Programs,Degree,554,6d02cc4c-f79b-4b4c-a6d9-90304364af84
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Chemistry,40.0501,Graduate Programs,Degree,555,ecb854c0-1315-4ba3-b85d-f109fcbd552f
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Cinema and Media Studies,50.060099999999998,Graduate Programs,Degree,556,259362a6-bc24-434a-8643-4b4ba6cf11de
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Civil Engineering,14.0801,Graduate Programs,Degree,557,5c1ece43-ea1c-497f-b841-c8d638c10e4c
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Classics,30.220199999999998,Graduate Programs,Degree,558,1966859c-65d0-46a6-8a7d-8dc99f1709a1
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Computer Science,11.0701,Graduate Programs,Degree,559,b0c6f776-44b9-4f38-99ef-2f0076d9493d
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Counselling Psychology,13.110099999999999,Graduate Programs,Degree,560,6ad5068c-fb13-4d98-b234-100434b5f850
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Craniofacial Science,51.0503,Graduate Programs,Degree,561,f087840d-668a-4fc7-a5e4-88f389876955
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Craniofacial Science/Diploma in Endodontics,51.0503,Graduate Programs,Degree,562,5fa9e358-5cff-4925-8907-1e13f6700aeb
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Craniofacial Science/Diploma in Orthodontics,51.0503,Graduate Programs,Degree,563,7cfeea34-edc9-45b9-a533-384051021598
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Craniofacial Science/Diploma in Pediatric Dentistry,51.0503,Graduate Programs,Degree,564,bb770b71-ee6f-413d-80a2-c3df240b2377
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Craniofacial Science/Diploma in Periodontics,51.0503,Graduate Programs,Degree,565,f335d188-a6ca-4eba-8447-118007cd5c30
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Craniofacial Science/Diploma in Prosthodontics,51.0503,Graduate Programs,Degree,566,8e6dc5a2-1608-451c-9859-57688afd707f
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Curriculum Studies,13.030099999999999,Graduate Programs,Degree,567,23a3c9cc-a743-443c-8812-54cb9c891159
9b3a0562173f476eaa071249ffde872c,"Doctor of Philosophy in Design, Technology and Society",04.9999,Graduate Programs,Degree,568,aa737318-1bba-4526-a56b-a9c051585e11
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Earth and Environmental Sciences,03.0104,Graduate Programs,Degree,569,8c130c3e-7245-45fd-ac6d-4161654298ee
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Economics,45.060099999999998,Graduate Programs,Degree,570,c109bfcd-9bfb-4f3b-a9d1-61450a1cfb5f
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Educational Studies,13.0101,Graduate Programs,Degree,571,7d489229-672e-4d53-8deb-5be8e5089688
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Electrical & Computer Engineering,14.1099,Graduate Programs,Degree,572,998e3861-e772-4c7f-abef-268daeadc51f
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Electrical Engineering,14.100099999999999,Graduate Programs,Degree,573,d1a99299-21c2-4ec2-837f-c0968d2f726c
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in English,23.010100000000001,Graduate Programs,Degree,574,10f691ce-0018-4458-a2db-eab27507f92a
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Experimental Medicine,51.140099999999997,Graduate Programs,Degree,575,57904c5e-f4d6-4e96-85f8-49c24bf4659e
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Food Science,01.1001,Graduate Programs,Degree,576,19058629-7a26-4f40-be74-d8fd0b15e8dd
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Forestry,03.0501,Graduate Programs,Degree,577,91a625d0-1339-4f83-b499-f3f6973ca3e1
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in French,05.0124,Graduate Programs,Degree,578,a9997b2e-fd6e-4abe-93ff-6e4a91682b77
9b3a0562173f476eaa071249ffde872c,"Doctor of Philosophy in Gender, Race, Sexuality and Social Justice",05.0299,Graduate Programs,Degree,579,cc03a492-c1d9-40b9-9514-bc2b293e447b
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Genome Science and Technology,26.0807,Graduate Programs,Degree,580,fedbf62b-031d-4d3e-abea-103c89740e78
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Geography,45.070099999999996,Graduate Programs,Degree,581,9b41426c-b564-477f-846e-a41a3913c3e9
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Geological Engineering,14.3901,Graduate Programs,Degree,582,2c7f6b27-b208-42c9-90b1-674d408dfd5f
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Geological Sciences,40.060099999999998,Graduate Programs,Degree,583,a9bc4f18-5266-43ca-9174-9953a9920e02
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Geophysics,40.060299999999998,Graduate Programs,Degree,584,4db53c47-c721-4158-a06d-ed2c606371f6
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Hispanic Studies,05.0199,Graduate Programs,Degree,585,4f2c7dd4-1382-460e-9c8a-a42fbff085b9
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in History,54.010100000000001,Graduate Programs,Degree,586,0fc15eda-9640-4cc2-a573-6f3328229b7b
9b3a0562173f476eaa071249ffde872c,"Doctor of Philosophy in Human Development, Learning and Culture",13.9999,Graduate Programs,Degree,587,a215cf54-f94c-4038-bd64-db03822d8bdc
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Human Nutrition,19.0504,Graduate Programs,Degree,588,d0a05a20-cad0-4776-bdd0-181a0981ee4e
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Integrated Studies in Land and Food Systems,01.0000,Graduate Programs,Degree,589,c42198d3-01e7-4bc0-8e4e-70147dbff865
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Interdisciplinary Oncology,26.091100000000001,Graduate Programs,Degree,590,be1568ce-4da6-4ac4-ab96-97a67af4e06c
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Interdisciplinary Studies,30.9999,Graduate Programs,Degree,591,a2ca7f6c-e411-4c0b-ab61-e6a56c848c78
9b3a0562173f476eaa071249ffde872c,"Doctor of Philosophy in Interdisciplinary Studies - Community Engagement, Social Change and Equity",44.020099999999999,Graduate Programs,Degree,592,80fe3d8d-e72b-468d-8649-a8b2afcab77a
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Interdisciplinary Studies - Digital Arts and Humanities,50.010199999999998,Graduate Programs,Degree,593,3a2ca68c-05bd-463e-8b80-d8701ae7e4cf
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Interdisciplinary Studies - Global Studies,30.020099999999999,Graduate Programs,Degree,594,456920e0-d28b-4d04-9276-9666092b46f7
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Interdisciplinary Studies - Indigenous Knowledges,05.0202,Graduate Programs,Degree,595,aa08e30a-82ad-4eaf-bd21-f004b7643c0e
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Interdisciplinary Studies - Individualized Option,30.9999,Graduate Programs,Degree,596,1cda440d-0056-48cd-9f5f-0596324a36bf
9b3a0562173f476eaa071249ffde872c,"Doctor of Philosophy in Interdisciplinary Studies - Power, Conflict and Ideas",45.110100000000003,Graduate Programs,Degree,597,12eb4329-aa78-4dc9-9ede-b07caaa7e331
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Interdisciplinary Studies - Sustainability,30.330100000000002,Graduate Programs,Degree,598,b6e40969-1a9b-4dfb-a339-a8b76568cbd0
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Interdisciplinary Studies - Urban and Regional Studies,45.120100000000001,Graduate Programs,Degree,599,7c74fcb1-ce89-44cf-89f3-defe5c6c325b
9b3a0562173f476eaa071249ffde872c,"Doctor of Philosophy in Interdisciplinary Studies - Urban, Rural and Regional Dynamics",45.120100000000001,Graduate Programs,Degree,600,850f3739-e282-4f13-a597-3ddd65ae5dfa
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Kinesiology,31.0505,Graduate Programs,Degree,601,99e322b3-eb01-4381-b774-c6592e083558
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Language and Literacy Education,13.1502,Graduate Programs,Degree,602,cbfe1e50-2cd3-4314-bc85-7397926cc46d
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Law,22.029900000000001,Graduate Programs,Degree,603,4a3b030c-3839-4cf3-9076-e07410ce1433
9b3a0562173f476eaa071249ffde872c,"Doctor of Philosophy in Library, Archival and Information Studies",25.0199,Graduate Programs,Degree,604,82010d6b-6dbf-4e05-9799-4a537642df05
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Linguistics,16.010200000000001,Graduate Programs,Degree,605,bee5f7ca-f9a2-43e5-9ae1-dd8821273fe9
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Materials Engineering,14.180099999999999,Graduate Programs,Degree,606,a7a24c5e-6967-40a2-a561-f9addd6e5716
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Mathematics,27.010100000000001,Graduate Programs,Degree,607,65aa9c91-8048-4f94-b3b3-e82d22bfe51e
9b3a0562173f476eaa071249ffde872c,"Doctor of Philosophy in Measurement, Evaluation & Research Methodology",13.069900000000001,Graduate Programs,Degree,608,e2024f63-e915-43dc-8b9f-f5c8d122a45f
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Mechanical Engineering,14.190099999999999,Graduate Programs,Degree,609,1aa326bb-b2ff-4ee9-8a7e-d9c9c1a7b99f
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Medical Genetics,26.0806,Graduate Programs,Degree,610,38a978f3-a1b4-4cd2-814a-f8033b41b93d
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Medical Genetics in Genetic and Genomic Counselling,26.0806,Graduate Programs,Degree,611,2cb3346e-7dcd-4806-83bd-1985a0dff75b
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Medical Physics,51.220500000000001,Graduate Programs,Degree,612,3ba93892-2560-4299-b3ac-a8abad98fdf0
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Microbiology and Immunology,26.050799999999999,Graduate Programs,Degree,613,2f4edaa4-bb9e-4930-af33-cb6bb1134464
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Mining Engineering,14.210100000000001,Graduate Programs,Degree,614,928866d9-58a7-4996-aedf-fa64486725e3
9b3a0562173f476eaa071249ffde872c,"Doctor of Philosophy in Music, Emphasis Ethnomusicology",50.090499999999999,Graduate Programs,Degree,615,f0624a54-b2ea-4be8-b92a-88a5c044aef7
9b3a0562173f476eaa071249ffde872c,"Doctor of Philosophy in Music, Emphasis Musicology",50.090499999999999,Graduate Programs,Degree,616,ff4d0e5b-f40a-4438-a2c9-b43d20bad7ff
9b3a0562173f476eaa071249ffde872c,"Doctor of Philosophy in Music, Emphasis Theory",50.090400000000002,Graduate Programs,Degree,617,d8732e14-b4da-4311-bb83-be171ce93c31
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Neuroscience,26.150099999999998,Graduate Programs,Degree,618,6b5c6c67-5242-43ed-a1ba-02c04f4a5a48
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Nursing,51.380800000000001,Graduate Programs,Degree,619,66306aa6-76bd-46be-ade6-59fbac2d5910
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Oceanography,40.060699999999997,Graduate Programs,Degree,620,42d9bb24-a9a4-44d3-8523-08df15edb453
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Oceans and Fisheries,03.0205,Graduate Programs,Degree,621,9bba7e23-9030-4033-9f62-97d6df054128
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Pathology and Laboratory Medicine,26.0910,Graduate Programs,Degree,622,9b7fde80-7dcb-4a46-a332-43f8b1a28f03
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Pharmaceutical Sciences,51.2010,Graduate Programs,Degree,623,4786f480-54a8-4ff3-a5d0-b05ef2852cf3
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Pharmacology,26.100100000000001,Graduate Programs,Degree,624,85cbdf9d-5e3c-4a10-984c-c1f7396ffd93
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Philosophy,38.010100000000001,Graduate Programs,Degree,625,b01d6b8f-8a98-4613-92d1-1cc11abc6274
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Physics,40.080100000000002,Graduate Programs,Degree,626,e5313a4a-e4cc-4973-a647-a9d12647f53e
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Planning,04.0301,Graduate Programs,Degree,627,e126b301-3e4e-471c-a1c2-5d86085aac04
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Plant Science,01.1101,Graduate Programs,Degree,628,447764cf-12f6-49f0-a93f-3f36c28f2788
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Political Science,45.100099999999998,Graduate Programs,Degree,629,007d77a3-cf31-456f-937b-c1892dd3ad6d
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Population and Public Health,51.220100000000002,Graduate Programs,Degree,630,4ecf408e-1bb7-4942-8bd6-6d1e5a0ed3b8
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Psychology,42.010100000000001,Graduate Programs,Degree,631,eb0a2c46-c9c0-408c-80cf-e06655859d29
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Psychology - Clinical,42.010100000000001,Graduate Programs,Degree,632,e558f3be-3196-43d0-b13b-11672ac73b1a
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Psychology - Psychological Science,42.010100000000001,Graduate Programs,Degree,633,cdef09ac-cdb3-4168-9425-74c674b295e6
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Rehabilitation Sciences,51.231400000000001,Graduate Programs,Degree,634,8d0c396e-0c2e-466f-83ac-7dcd8a4f23d4
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Religious Studies,38.020099999999999,Graduate Programs,Degree,635,3ad7e645-abe0-4241-b82e-b7e18ea770f9
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Reproductive and Developmental Sciences,26.090499999999999,Graduate Programs,Degree,636,3875d385-bb68-41b5-8590-d3ace010d4b5
9b3a0562173f476eaa071249ffde872c,"Doctor of Philosophy in Resources, Environment and Sustainability",03.0201,Graduate Programs,Degree,637,c1d736b8-a31f-4817-9728-03f6fb77ac34
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in School and Applied Child Psychology,13.110099999999999,Graduate Programs,Degree,638,592bc11e-41e4-40c4-80c4-4bd176b19dd5
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Social Work,44.070099999999996,Graduate Programs,Degree,639,189f065b-cbcb-493e-a4b4-b74e611ea64d
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Sociology,45.110100000000003,Graduate Programs,Degree,640,650736e5-04ba-4164-bb54-54fcc3002f65
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Soil Science,01.1201,Graduate Programs,Degree,641,4125e9f8-33f1-4ad3-a42e-2f1dce9e3b86
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Special Education,13.100099999999999,Graduate Programs,Degree,642,bd51d001-6a59-4c59-88c6-aa742564f026
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Statistics,27.0501,Graduate Programs,Degree,643,9d6dbcc2-f8af-4b4d-95c3-3b932089af0f
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Teaching English as a Second Language,13.1401,Graduate Programs,Degree,644,de06e2d7-b445-4eca-a9d3-1ac926c7e46c
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Theatre,50.0501,Graduate Programs,Degree,645,9da244ad-1239-44f7-a28a-c17eba69d04f
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Women+ and Children's Health Sciences,51.2209,Graduate Programs,Degree,646,eb6638b0-b739-448f-9e0a-212bb6cee816
9b3a0562173f476eaa071249ffde872c,Doctor of Philosophy in Zoology,26.0701,Graduate Programs,Degree,647,c7df7912-ceaa-42af-ace8-5535548af103
9b3a0562173f476eaa071249ffde872c,"Dual Degree, Master of Business Administration & Master of Business Analytics",52.020099999999999,Graduate Programs,Degree,648,1139844d-f97a-41a1-bee2-29f69cae597e
9b3a0562173f476eaa071249ffde872c,Dual Juris Doctor / Master of Business Administration,52.020099999999999,Graduate Programs,Degree,649,db684287-6534-4711-ba4a-e70c19c1d43b
9b3a0562173f476eaa071249ffde872c,Master of Advanced Studies in Architecture,04.0201,Graduate Programs,Degree,650,58a00235-c204-4264-93a2-b17fa3def5f6
9b3a0562173f476eaa071249ffde872c,Master of Advanced Studies in Landscape Architecture,04.0601,Graduate Programs,Degree,651,3fdc3916-8d5c-45fb-8ec6-0a0565f852dd
9b3a0562173f476eaa071249ffde872c,Master of Applied Science In Biomedical Engineering,14.0501,Graduate Programs,Degree,652,33d9b4cc-2dfa-4c29-bf6b-b2d457348d0b
9b3a0562173f476eaa071249ffde872c,Master of Applied Science in Chemical & Biological Engineering,14.0701,Graduate Programs,Degree,653,2bf93ac9-4617-44ee-b5cf-9f69140afbdb
